"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14268","RB","Stevan","Ridley","0","3","4700","NYJ@NYG","NYJ","NYG","","","",""
"6427","K","Connor","Barth","10.4","7","4700","ATL@TB","TB","ATL","","","",""
"6488","WR","Dwayne","Bowe","0.9","5","4700","CIN@CLE","CLE","CIN","","","",""
"28486","WR","Corey (Philly)","Brown","5.9","9","4700","CAR@NO","CAR","NO","P","Shoulder","",""
"54674","WR","Jeremy","Butler","4.4","3","4700","BAL@MIA","BAL","MIA","","","",""
"32429","K","Josh","Lambo","8.2","11","4700","DEN@SD","SD","DEN","","","",""
"22774","RB","Jonas","Gray","3.7","6","4700","BAL@MIA","MIA","BAL","","","",""
"25775","TE","Clive","Walford","3.6","11","4700","KC@OAK","OAK","KC","","","",""
"60745","K","Jason","Myers","8.6","11","4700","JAC@TEN","JAC","TEN","P","Back","",""
"11504","WR","Andre","Roberts","2.8","9","4700","DAL@WAS","WAS","DAL","Q","Knee","",""
"29003","RB","Ka'Deem","Carey","1.6","6","4700","SF@CHI","CHI","SF","P","Concussion","",""
"39492","TE","Josh","Hill","2.3","11","4700","CAR@NO","NO","CAR","","","",""
"9442","WR","Brandon","Tate","1.2","11","4700","CIN@CLE","CIN","CLE","","","",""
"6896","WR","Greg","Jennings","2.2","11","4700","BAL@MIA","MIA","BAL","","","",""
"7761","TE","Jared","Cook","4.8","11","4700","ARI@STL","STL","ARI","","","",""
"12536","D","Kansas City","Chiefs","9.3","11","4700","KC@OAK","KC","OAK","","","",""
"22100","K","Randy","Bullock","6.7","6","4700","NYJ@NYG","NYJ","NYG","","","",""
"6668","K","Adam","Vinatieri","7.8","11","4700","IND@PIT","IND","PIT","","","",""
"7784","WR","Darrius","Heyward-Bey","3.8","11","4700","IND@PIT","PIT","IND","","","",""
"7703","WR","Jerome","Simpson","1.6","3","4700","SF@CHI","SF","CHI","","","",""
"24862","WR","Rashad","Greene","4.5","4","4700","JAC@TEN","JAC","TEN","","","",""
"14369","RB","Jordan","Todman","0.2","11","4700","IND@PIT","PIT","IND","","","",""
"6768","WR","Eddie","Royal","6","6","4700","SF@CHI","CHI","SF","Q","Knee","",""
"11635","WR","Marc","Mariani","0.9","11","4700","SF@CHI","CHI","SF","","","",""
"22004","TE","Dwayne","Allen","2.5","9","4600","IND@PIT","IND","PIT","","","",""
"33037","WR","Kenbrell","Thompkins","4.8","3","4600","NYJ@NYG","NYJ","NYG","","","",""
"29593","WR","Marqise","Lee","2","5","4600","JAC@TEN","JAC","TEN","","","",""
"22958","RB","Bobby","Rainey","0.4","11","4600","ATL@TB","TB","ATL","","","",""
"15176","K","Kai","Forbath","5.7","6","4600","CAR@NO","NO","CAR","","","",""
"10046","RB","Antone","Smith","0.2","5","4600","SF@CHI","CHI","SF","","","",""
"39373","WR","Jaelen","Strong","3.9","5","4600","HOU@BUF","HOU","BUF","","","",""
"54608","RB","Jerick","McKinnon","2","11","4600","SEA@MIN","MIN","SEA","","","",""
"14952","K","Dan","Bailey","8.5","11","4600","DAL@WAS","DAL","WAS","","","",""
"30261","K","Caleb","Sturgis","7.9","8","4600","PHI@NE","PHI","NE","","","",""
"30297","TE","Trey","Burton","0.5","11","4600","PHI@NE","PHI","NE","","","",""
"11454","RB","Dexter","McCluster","6.7","10","4600","JAC@TEN","TEN","JAC","O","Knee","",""
"62619","K","Andrew","Franks","5","11","4600","BAL@MIA","MIA","BAL","","","",""
"11479","RB","Toby","Gerhart","1.2","7","4600","JAC@TEN","JAC","TEN","IR","Groin","",""
"12544","D","New York","Jets","7.3","11","4600","NYJ@NYG","NYJ","NYG","","","",""
"39649","RB","Benny","Cunningham","3.4","11","4600","ARI@STL","STL","ARI","","","",""
"39449","WR","Charles","Johnson","1.9","9","4600","SEA@MIN","MIN","SEA","","","",""
"33703","WR","Ryan","Grant","3.3","11","4600","DAL@WAS","WAS","DAL","","","",""
"29994","K","Travis","Coons","6.9","11","4600","CIN@CLE","CLE","CIN","","","",""
"25694","RB","Andre","Williams","2.5","11","4600","NYJ@NYG","NYG","NYJ","","","",""
"22228","TE","Chase","Ford","0","0","4600","BAL@MIA","BAL","MIA","IR","Shoulder","",""
"23046","RB","Jamize","Olawale","2.9","9","4600","KC@OAK","OAK","KC","","","",""
"30807","TE","Mychal","Rivera","2.7","11","4600","KC@OAK","OAK","KC","","","",""
"7831","K","Sebastian","Janikowski","8.1","11","4600","KC@OAK","OAK","KC","","","",""
"6910","K","Robbie","Gould","9.3","11","4600","SF@CHI","CHI","SF","","","",""
"26094","WR","Brandon","Coleman","3.2","11","4600","CAR@NO","NO","CAR","","","",""
"12525","D","Atlanta","Falcons","6.7","11","4600","ATL@TB","ATL","TB","","","",""
"12538","D","St Louis","Rams","9","11","4600","ARI@STL","STL","ARI","","","",""
"7801","TE","Brandon","Myers","1.7","11","4600","ATL@TB","TB","ATL","","","",""
"11594","RB","Anthony","Dixon","1.4","11","4600","HOU@BUF","BUF","HOU","","","",""
"28694","TE","Jesse","James","4.1","3","4600","IND@PIT","PIT","IND","","","",""
"28144","TE","Dion","Sims","2","8","4600","BAL@MIA","MIA","BAL","P","Neck","",""
"28157","WR","Bennie","Fowler","2.2","11","4600","DEN@SD","DEN","SD","Q","Ankle","",""
"6567","TE","David","Johnson","0","11","4500","DEN@SD","SD","DEN","","","",""
"21984","RB","Isaiah","Pead","-0.8","2","4500","IND@PIT","PIT","IND","","","",""
"34125","WR","Geremy","Davis","0.3","10","4500","NYJ@NYG","NYG","NYJ","","","",""
"21972","WR","Brian","Quick","1.1","8","4500","ARI@STL","STL","ARI","","","",""
"44952","RB","Dri","Archer","0","8","4500","IND@PIT","PIT","IND","","","",""
"64104","RB","Terrell","Watson","0","0","4500","CIN@CLE","CIN","CLE","","","",""
"22800","RB","Derrick","Coleman","0.1","9","4500","SEA@MIN","SEA","MIN","","","",""
"34071","WR","Nick","Williams","2.6","9","4500","ATL@TB","ATL","TB","","","",""
"27199","RB","Marcus","Murphy","0.4","11","4500","CAR@NO","NO","CAR","","","",""
"30667","TE","Justice","Cunningham","0","2","4500","ARI@STL","STL","ARI","","","",""
"30709","WR","Bruce","Ellington","1","8","4500","SF@CHI","SF","CHI","P","Wrist","",""
"22849","TE","Cory","Harkey","0.2","11","4500","ARI@STL","STL","ARI","","","",""
"6597","TE","Craig","Stevens","1.8","11","4500","JAC@TEN","TEN","JAC","","","",""
"33137","WR","Justin","Hardy","2.8","4","4500","ATL@TB","ATL","TB","","","",""
"6622","WR","Eric","Weems","0.1","11","4500","ATL@TB","ATL","TB","","","",""
"32632","WR","Bradley","Marquez","0.7","11","4500","ARI@STL","STL","ARI","","","",""
"47720","WR","Chandler","Worthy","1","3","4500","HOU@BUF","HOU","BUF","","","",""
"29540","RB","Terron","Ward","2.4","11","4500","ATL@TB","ATL","TB","","","",""
"22938","WR","Rod","Streater","1.3","1","4500","KC@OAK","OAK","KC","","","",""
"27338","RB","Rex","Burkhead","0.9","11","4500","CIN@CLE","CIN","CLE","","","",""
"14253","WR","Greg","Little","0","0","4500","CIN@CLE","CIN","CLE","","","",""
"34275","RB","Storm","Johnson","0","0","4500","JAC@TEN","JAC","TEN","","","",""
"14302","WR","Kris","Durham","0","0","4500","KC@OAK","OAK","KC","","","",""
"14274","TE","Rob","Housler","0.2","6","4500","CIN@CLE","CLE","CIN","","","",""
"14277","WR","Vincent","Brown","0","0","4500","IND@PIT","IND","PIT","","","",""
"15121","WR","Chris","Matthews","0.8","9","4500","BAL@MIA","BAL","MIA","","","",""
"30591","WR","Ace","Sanders","0","0","4500","JAC@TEN","JAC","TEN","","","",""
"11870","WR","Seyi","Ajirotutu","0.1","10","4500","PHI@NE","PHI","NE","P","Calf","",""
"64160","WR","Arthur","Williams","0","0","4500","NYJ@NYG","NYJ","NYG","","","",""
"23003","TE","Phillip","Supernaw","0.1","11","4500","JAC@TEN","TEN","JAC","","","",""
"14304","TE","Luke","Stocker","0.4","9","4500","ATL@TB","TB","ATL","Q","Back","",""
"14319","RB","Taiwan","Jones","3","8","4500","KC@OAK","OAK","KC","D","Knee","",""
"38269","RB","Cameron","Artis-Payne","0.8","4","4500","CAR@NO","CAR","NO","","","",""
"30385","WR","Marlon","Brown","1.8","10","4500","BAL@MIA","BAL","MIA","D","Back","",""
"26498","WR","Stedman","Bailey","3.8","8","4500","ARI@STL","STL","ARI","O","Head","",""
"31329","WR","Russell","Shepard","1","8","4500","ATL@TB","TB","ATL","","","",""
"37245","RB","Foswhitt","Whittaker","1","11","4500","CAR@NO","CAR","NO","","","",""
"6388","WR","Jason","Avant","1.3","11","4500","KC@OAK","KC","OAK","","","",""
"6387","WR","Miles","Austin","3.2","11","4500","PHI@NE","PHI","NE","","","",""
"39411","TE","Gavin","Escobar","1.3","11","4500","DAL@WAS","DAL","WAS","","","",""
"27445","WR","Jalen","Saunders","0","0","4500","SF@CHI","CHI","SF","","","",""
"31241","WR","Sammie","Coates","0.3","6","4500","IND@PIT","PIT","IND","","","",""
"15032","RB","Henry","Hynoski","0","0","4500","NYJ@NYG","NYG","NYJ","","","",""
"27403","TE","Blake","Bell","1.3","9","4500","SF@CHI","SF","CHI","P","Finger","",""
"29351","WR","De'Anthony","Thomas","3.6","10","4500","KC@OAK","KC","OAK","O","Concussion","",""
"32410","RB","Trey","Williams","0","0","4500","PHI@NE","NE","PHI","","","",""
"12090","K","Nick","Novak","5.8","8","4500","HOU@BUF","HOU","BUF","","","",""
"47953","WR","Lucky","Whitehead","0.7","10","4500","DAL@WAS","DAL","WAS","","","",""
"30249","WR","Frankie","Hammond","0","4","4500","KC@OAK","KC","OAK","","","",""
"28545","RB","Rod","Smith","0.3","6","4500","DAL@WAS","DAL","WAS","","","",""
"28562","TE","Jake","Stoneburner","3.2","6","4500","BAL@MIA","MIA","BAL","","","",""
"30259","WR","Solomon","Patton","0","0","4500","DEN@SD","DEN","SD","","","",""
"22762","WR","Chris","Owusu","3.7","3","4500","NYJ@NYG","NYJ","NYG","IR","Concussion","",""
"29237","WR","Chris","Harper","-0.7","3","4500","PHI@NE","NE","PHI","","","",""
"31073","RB","Knile","Davis","1.6","9","4500","KC@OAK","KC","OAK","","","",""
"32058","K","Chris","Boswell","9.7","7","4500","IND@PIT","PIT","IND","","","",""
"31093","WR","Javontee","Herndon","2","3","4500","DEN@SD","SD","DEN","","","",""
"14837","WR","Jeremy","Ross","1.3","6","4500","KC@OAK","OAK","KC","","","",""
"14815","WR","Joseph","Morgan","0","2","4500","BAL@MIA","BAL","MIA","","","",""
"25783","RB","Mike","James","0","0","4500","ATL@TB","TB","ATL","","","",""
"62617","TE","Khari","Lee","0.1","11","4500","SF@CHI","CHI","SF","","","",""
"11431","TE","Jermaine","Gresham","2.7","11","4500","ARI@STL","ARI","STL","","","",""
"14757","RB","Matt","Asiata","2.2","11","4500","SEA@MIN","MIN","SEA","","","",""
"39678","TE","E.J.","Bibbs","0","2","4500","CIN@CLE","CLE","CIN","","","",""
"12545","D","Philadelphia","Eagles","8","11","4500","PHI@NE","PHI","NE","","","",""
"12547","D","Pittsburgh","Steelers","7.7","11","4500","IND@PIT","PIT","IND","","","",""
"62680","WR","Donteea","Dye","2.1","5","4500","ATL@TB","TB","ATL","","","",""
"39652","WR","Rico","Richardson","0","5","4500","JAC@TEN","TEN","JAC","","","",""
"22447","WR","Griff","Whalen","2.7","11","4500","IND@PIT","IND","PIT","","","",""
"30012","WR","Kevin","Smith","1.3","2","4500","SEA@MIN","SEA","MIN","","","",""
"62508","TE","James","O'Shaughnessy","1.7","7","4500","KC@OAK","KC","OAK","IR","Foot","",""
"62510","TE","Nick","Boyle","2.3","10","4500","BAL@MIA","BAL","MIA","","","",""
"62505","TE","MyCole","Pruitt","0.8","11","4500","SEA@MIN","MIN","SEA","","","",""
"29991","RB","Bishop","Sankey","4.2","9","4500","JAC@TEN","TEN","JAC","","","",""
"39428","RB","Kyle","Juszczyk","4.4","11","4500","BAL@MIA","BAL","MIA","","","",""
"39427","WR","Quinton","Patton","3.8","11","4500","SF@CHI","SF","CHI","","","",""
"22336","WR","Josh","Bellamy","2.4","11","4500","SF@CHI","CHI","SF","","","",""
"6951","TE","James","Casey","0","3","4500","DEN@SD","DEN","SD","","","",""
"25654","RB","Tommy","Bohanon","0.6","11","4500","NYJ@NYG","NYJ","NYG","","","",""
"31188","TE","Chris","Gragg","1.8","8","4500","HOU@BUF","BUF","HOU","","","",""
"14683","RB","Patrick","DiMarco","2.1","11","4500","ATL@TB","ATL","TB","","","",""
"24589","WR","Jaron","Brown","2.1","11","4500","ARI@STL","ARI","STL","","","",""
"7001","TE","Kellen","Davis","0.6","11","4500","NYJ@NYG","NYJ","NYG","","","",""
"62535","WR","Tyrell","Williams","0","3","4500","DEN@SD","SD","DEN","","","",""
"62534","TE","Brian","Parker","0.3","4","4500","KC@OAK","KC","OAK","","","",""
"39539","TE","Brian","Leonhardt","0","0","4500","SF@CHI","SF","CHI","","","",""
"31109","K","Zach","Hocker","6","7","4500","ARI@STL","STL","ARI","","","",""
"27878","RB","Mark","Weisman","0","0","4500","CIN@CLE","CIN","CLE","","","",""
"11648","TE","Jim","Dray","0.6","11","4500","CIN@CLE","CLE","CIN","","","",""
"6810","K","Dan","Carpenter","7.4","11","4500","HOU@BUF","BUF","HOU","","","",""
"27908","TE","C.J.","Fiedorowicz","2.2","11","4500","HOU@BUF","HOU","BUF","","","",""
"10695","RB","Darrel","Young","0.3","11","4500","DAL@WAS","WAS","DAL","","","",""
"11671","RB","Erik","Lorig","0","0","4500","CAR@NO","NO","CAR","","","",""
"22235","RB","Jeremy","Stewart","0","0","4500","DEN@SD","DEN","SD","","","",""
"23055","TE","Brandon","Bostick","0","0","4500","ARI@STL","ARI","STL","","","",""
"26038","TE","Tyler","Kroft","0.1","11","4500","CIN@CLE","CIN","CLE","","","",""
"6828","RB","Tim","Hightower","1.5","3","4500","CAR@NO","NO","CAR","","","",""
"22258","RB","Travaris","Cadet","0.4","2","4500","SF@CHI","SF","CHI","","","",""
"39859","TE","Jack","Doyle","1.5","11","4500","IND@PIT","IND","PIT","","","",""
"6823","TE","John","Phillips","1.4","11","4500","DEN@SD","SD","DEN","","","",""
"7918","TE","Matthew","Mulligan","0.1","11","4500","HOU@BUF","BUF","HOU","","","",""
"22144","WR","Tommy","Streeter","0","0","4500","BAL@MIA","MIA","BAL","","","",""
"22177","WR","Junior","Hemingway","0","0","4500","KC@OAK","KC","OAK","","","",""
"7856","WR","Matthew","Slater","0","11","4500","PHI@NE","NE","PHI","","","",""
"11766","TE","Jeff","Cumberland","1","10","4500","NYJ@NYG","NYJ","NYG","","","",""
"30733","WR","Cordarrelle","Patterson","0.9","11","4500","SEA@MIN","MIN","SEA","","","",""
"6884","WR","Hakeem","Nicks","0.9","1","4500","NYJ@NYG","NYG","NYJ","","","",""
"24912","K","Dustin","Hopkins","8.5","10","4500","DAL@WAS","WAS","DAL","","","",""
"12526","D","Buffalo","Bills","6.6","11","4500","HOU@BUF","BUF","HOU","","","",""
"6672","TE","Marcedes","Lewis","1.6","11","4500","JAC@TEN","JAC","TEN","P","Ankle","",""
"11522","WR","Marcus","Easley","1.4","9","4500","HOU@BUF","BUF","HOU","P","Concussion","",""
"12540","D","Minnesota","Vikings","7.9","11","4500","SEA@MIN","MIN","SEA","","","",""
"6660","RB","Donald","Brown","0.3","5","4500","DEN@SD","SD","DEN","","","",""
"22109","K","Greg","Zuerlein","7","10","4500","ARI@STL","STL","ARI","D","Groin","",""
"12543","D","New York","Giants","8.9","11","4500","NYJ@NYG","NYG","NYJ","","","",""
"12539","D","Miami","Dolphins","5.9","11","4500","BAL@MIA","MIA","BAL","","","",""
"11538","TE","Garrett","Graham","1.4","8","4500","HOU@BUF","HOU","BUF","","","",""
"11543","TE","Clay","Harbor","2.1","10","4500","JAC@TEN","JAC","TEN","","","",""
"22123","TE","James","Hanna","0.3","9","4500","DAL@WAS","DAL","WAS","","","",""
"39716","WR","Adam","Thielen","1.6","11","4500","SEA@MIN","MIN","SEA","","","",""
"28744","RB","Raheem","Mostert","0","6","4500","BAL@MIA","BAL","MIA","","","",""
"11556","TE","Michael","Hoomanawanui","2","9","4500","CAR@NO","NO","CAR","","","",""
"11557","RB","John","Conner","0","0","4500","HOU@BUF","BUF","HOU","","","",""
"14406","RB","Bruce","Miller","1.4","11","4500","SF@CHI","SF","CHI","","","",""
"29725","TE","Levine","Toilolo","0.8","11","4500","ATL@TB","ATL","TB","","","",""
"29723","RB","Stepfan","Taylor","0.2","11","4500","ARI@STL","ARI","STL","","","",""
"22029","RB","Bernard","Pierce","0.5","7","4500","JAC@TEN","JAC","TEN","Q","Calf","",""
"14394","TE","Virgil","Green","2.1","11","4500","DEN@SD","DEN","SD","P","Finger","",""
"14372","WR","Aldrick","Robinson","0","0","4500","BAL@MIA","BAL","MIA","","","",""
"22034","WR","Chris","Givens","3.7","10","4500","BAL@MIA","BAL","MIA","","","",""
"28131","WR","Keith","Mumphery","1.8","11","4500","HOU@BUF","HOU","BUF","","","",""
"10531","WR","Jordan","Norwood","2.1","7","4500","DEN@SD","DEN","SD","","","",""
"11622","WR","Trindon","Holliday","0","0","4500","KC@OAK","OAK","KC","","","",""
"6778","TE","Anthony","Fasano","4.3","11","4500","JAC@TEN","TEN","JAC","P","Shoulder","",""
"14338","WR","Denarius","Moore","-0.3","6","4500","HOU@BUF","BUF","HOU","","","",""
"6753","WR","Andre","Caldwell","2.2","11","4500","DEN@SD","DEN","SD","","","",""
"7722","WR","Kevin","Ogletree","0","0","4500","NYJ@NYG","NYG","NYJ","","","",""
"7718","RB","Cedric","Peerman","0","11","4500","CIN@CLE","CIN","CLE","","","",""
"22065","TE","Rhett","Ellison","1.9","10","4500","SEA@MIN","MIN","SEA","","","",""
"6767","K","Ryan","Succop","5.6","11","4500","JAC@TEN","TEN","JAC","","","",""
"14349","WR","Jeremy","Kerley","3.2","11","4500","NYJ@NYG","NYJ","NYG","","","",""
"14348","TE","Lee","Smith","1","10","4500","KC@OAK","OAK","KC","","","",""
"12552","D","Washington","Redskins","8","11","4400","DAL@WAS","WAS","DAL","","","",""
"12555","D","Baltimore","Ravens","7.3","11","4400","BAL@MIA","BAL","MIA","","","",""
"12554","D","Jacksonville","Jaguars","6","11","4400","JAC@TEN","JAC","TEN","","","",""
"12527","D","Chicago","Bears","5.5","11","4400","SF@CHI","CHI","SF","","","",""
"12537","D","Oakland","Raiders","5.9","11","4400","KC@OAK","OAK","KC","","","",""
"12534","D","Tennessee","Titans","6.8","11","4400","JAC@TEN","TEN","JAC","","","",""
"12530","D","Dallas","Cowboys","5.6","11","4300","DAL@WAS","DAL","WAS","","","",""
"12551","D","Tampa Bay","Buccaneers","8.2","11","4200","ATL@TB","TB","ATL","","","",""
"12535","D","Indianapolis","Colts","7.2","11","4100","IND@PIT","IND","PIT","","","",""
"12549","D","San Francisco","49ers","4","11","4000","SF@CHI","SF","CHI","","","",""
"12548","D","San Diego","Chargers","3.9","11","4000","DEN@SD","SD","DEN","","","",""
"12542","D","New Orleans","Saints","4.7","11","4000","CAR@NO","NO","CAR","","","",""
"12529","D","Cleveland","Browns","6.1","11","4000","CIN@CLE","CLE","CIN","","","",""
