,0,1,2,WR
109,"['DeAndre Hopkins', 7700, 29.0]","['Jarvis Landry', 6200, 20.5]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Jarvis Landry', 6200, 20.5, 'Michael Floyd', 3000, 6.5]"
110,"['DeAndre Hopkins', 7700, 29.0]","['Jarvis Landry', 6200, 20.5]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Jarvis Landry', 6200, 20.5, 'Marlon Brown', 3000, 7.0]"
111,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Allen Hurns', 5000, 18.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Allen Hurns', 5000, 18.5]"
112,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Eric Decker', 4900, 19.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Eric Decker', 4900, 19.0]"
113,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Mike Wallace', 4500, 18.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Mike Wallace', 4500, 18.5]"
114,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Anquan Boldin', 4300, 21.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Anquan Boldin', 4300, 21.0]"
115,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Kamar Aiken', 4300, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Kamar Aiken', 4300, 13.0]"
116,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Rishard Matthews', 4200, 13.0]"
117,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Doug Baldwin', 4100, 9.0]"
118,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Marvin Jones', 3500, 10.5]"
119,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Ted Ginn Jr.', 3400, 9.5]"
120,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Malcom Floyd', 3400, 8.0]"
121,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Cecil Shorts III', 3200, 8.0]"
122,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Josh Huff', 3100, 8.5]"
123,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Andrew Hawkins', 3000, 8.0]"
124,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Michael Floyd', 3000, 6.5]"
125,"['DeAndre Hopkins', 7700, 29.0]","['Allen Robinson', 5900, 20.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Robinson', 5900, 20.0, 'Marlon Brown', 3000, 7.0]"
126,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Eric Decker', 4900, 19.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Eric Decker', 4900, 19.0]"
127,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Mike Wallace', 4500, 18.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Mike Wallace', 4500, 18.5]"
128,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Anquan Boldin', 4300, 21.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Anquan Boldin', 4300, 21.0]"
129,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Kamar Aiken', 4300, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Kamar Aiken', 4300, 13.0]"
130,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Rishard Matthews', 4200, 13.0]"
131,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Doug Baldwin', 4100, 9.0]"
132,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Marvin Jones', 3500, 10.5]"
133,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Ted Ginn Jr.', 3400, 9.5]"
134,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Malcom Floyd', 3400, 8.0]"
135,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Cecil Shorts III', 3200, 8.0]"
136,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Josh Huff', 3100, 8.5]"
137,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Andrew Hawkins', 3000, 8.0]"
138,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Michael Floyd', 3000, 6.5]"
139,"['DeAndre Hopkins', 7700, 29.0]","['Allen Hurns', 5000, 18.5]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Allen Hurns', 5000, 18.5, 'Marlon Brown', 3000, 7.0]"
140,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Mike Wallace', 4500, 18.5]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Mike Wallace', 4500, 18.5]"
141,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Anquan Boldin', 4300, 21.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Anquan Boldin', 4300, 21.0]"
142,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Kamar Aiken', 4300, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Kamar Aiken', 4300, 13.0]"
143,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Rishard Matthews', 4200, 13.0]"
144,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Doug Baldwin', 4100, 9.0]"
145,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Marvin Jones', 3500, 10.5]"
146,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Ted Ginn Jr.', 3400, 9.5]"
147,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Malcom Floyd', 3400, 8.0]"
148,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0]"
149,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Josh Huff', 3100, 8.5]"
150,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Andrew Hawkins', 3000, 8.0]"
151,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Michael Floyd', 3000, 6.5]"
152,"['DeAndre Hopkins', 7700, 29.0]","['Eric Decker', 4900, 19.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Eric Decker', 4900, 19.0, 'Marlon Brown', 3000, 7.0]"
153,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0]"
154,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0]"
155,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0]"
156,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0]"
157,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5]"
158,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5]"
159,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0]"
160,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0]"
161,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Josh Huff', 3100, 8.5]"
162,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Andrew Hawkins', 3000, 8.0]"
163,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Michael Floyd', 3000, 6.5]"
164,"['DeAndre Hopkins', 7700, 29.0]","['Mike Wallace', 4500, 18.5]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Mike Wallace', 4500, 18.5, 'Marlon Brown', 3000, 7.0]"
165,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0]"
166,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Rishard Matthews', 4200, 13.0]"
167,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Doug Baldwin', 4100, 9.0]"
168,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Marvin Jones', 3500, 10.5]"
169,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Ted Ginn Jr.', 3400, 9.5]"
170,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Malcom Floyd', 3400, 8.0]"
171,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Cecil Shorts III', 3200, 8.0]"
172,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Josh Huff', 3100, 8.5]"
173,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Andrew Hawkins', 3000, 8.0]"
174,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Michael Floyd', 3000, 6.5]"
175,"['DeAndre Hopkins', 7700, 29.0]","['Anquan Boldin', 4300, 21.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Anquan Boldin', 4300, 21.0, 'Marlon Brown', 3000, 7.0]"
176,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Rishard Matthews', 4200, 13.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Rishard Matthews', 4200, 13.0]"
177,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Doug Baldwin', 4100, 9.0]"
178,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Marvin Jones', 3500, 10.5]"
179,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
180,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Malcom Floyd', 3400, 8.0]"
181,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Cecil Shorts III', 3200, 8.0]"
182,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Josh Huff', 3100, 8.5]"
183,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Andrew Hawkins', 3000, 8.0]"
184,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Michael Floyd', 3000, 6.5]"
185,"['DeAndre Hopkins', 7700, 29.0]","['Kamar Aiken', 4300, 13.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Kamar Aiken', 4300, 13.0, 'Marlon Brown', 3000, 7.0]"
186,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Doug Baldwin', 4100, 9.0]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Doug Baldwin', 4100, 9.0]"
187,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Marvin Jones', 3500, 10.5]"
188,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
189,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Malcom Floyd', 3400, 8.0]"
190,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Cecil Shorts III', 3200, 8.0]"
191,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Josh Huff', 3100, 8.5]"
192,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Andrew Hawkins', 3000, 8.0]"
193,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Michael Floyd', 3000, 6.5]"
194,"['DeAndre Hopkins', 7700, 29.0]","['Rishard Matthews', 4200, 13.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Rishard Matthews', 4200, 13.0, 'Marlon Brown', 3000, 7.0]"
195,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Marvin Jones', 3500, 10.5]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Marvin Jones', 3500, 10.5]"
196,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Ted Ginn Jr.', 3400, 9.5]"
197,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Malcom Floyd', 3400, 8.0]"
198,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Cecil Shorts III', 3200, 8.0]"
199,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Josh Huff', 3100, 8.5]"
200,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Andrew Hawkins', 3000, 8.0]"
201,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Michael Floyd', 3000, 6.5]"
202,"['DeAndre Hopkins', 7700, 29.0]","['Doug Baldwin', 4100, 9.0]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Doug Baldwin', 4100, 9.0, 'Marlon Brown', 3000, 7.0]"
203,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Ted Ginn Jr.', 3400, 9.5]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Ted Ginn Jr.', 3400, 9.5]"
204,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Malcom Floyd', 3400, 8.0]"
205,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Cecil Shorts III', 3200, 8.0]"
206,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Josh Huff', 3100, 8.5]"
207,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Andrew Hawkins', 3000, 8.0]"
208,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Michael Floyd', 3000, 6.5]"
209,"['DeAndre Hopkins', 7700, 29.0]","['Marvin Jones', 3500, 10.5]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Marvin Jones', 3500, 10.5, 'Marlon Brown', 3000, 7.0]"
210,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Malcom Floyd', 3400, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Malcom Floyd', 3400, 8.0]"
211,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Cecil Shorts III', 3200, 8.0]"
212,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Josh Huff', 3100, 8.5]"
213,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Andrew Hawkins', 3000, 8.0]"
214,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Michael Floyd', 3000, 6.5]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Michael Floyd', 3000, 6.5]"
215,"['DeAndre Hopkins', 7700, 29.0]","['Ted Ginn Jr.', 3400, 9.5]","['Marlon Brown', 3000, 7.0]","['DeAndre Hopkins', 7700, 29.0, 'Ted Ginn Jr.', 3400, 9.5, 'Marlon Brown', 3000, 7.0]"
216,"['DeAndre Hopkins', 7700, 29.0]","['Malcom Floyd', 3400, 8.0]","['Cecil Shorts III', 3200, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Malcom Floyd', 3400, 8.0, 'Cecil Shorts III', 3200, 8.0]"
217,"['DeAndre Hopkins', 7700, 29.0]","['Malcom Floyd', 3400, 8.0]","['Josh Huff', 3100, 8.5]","['DeAndre Hopkins', 7700, 29.0, 'Malcom Floyd', 3400, 8.0, 'Josh Huff', 3100, 8.5]"
218,"['DeAndre Hopkins', 7700, 29.0]","['Malcom Floyd', 3400, 8.0]","['Andrew Hawkins', 3000, 8.0]","['DeAndre Hopkins', 7700, 29.0, 'Malcom Floyd', 3400, 8.0, 'Andrew Hawkins', 3000, 8.0]"
