,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
175,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Richard Rodgers,3000,18.9,44100,279.56,1
176,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Dolphins ,2900,0.0,Owen Daniels,2600,25.2,43700,285.86,1
178,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Jordan Matthews,6400,31.3,47400,291.96,1
180,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Tyler Eifert,5400,28.3,46400,288.96,1
181,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Allen Hurns,5300,26.2,46300,286.86,1
184,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Michael Crabtree,4900,32.8,45900,293.46,1
185,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Danny Woodhead,4800,23.1,45800,283.76,1
187,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,James Starks,4200,24.2,45200,284.86,1
188,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Jeremy Langford,4000,25.2,45000,285.86,1
189,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Karlos Williams,4000,26.0,45000,286.66,1
191,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Richard Rodgers,3000,18.9,44000,279.56,1
192,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Jaguars ,2800,0.0,Owen Daniels,2600,25.2,43600,285.86,1
194,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Jordan Matthews,6400,31.3,47300,291.96,1
196,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Tyler Eifert,5400,28.3,46300,288.96,1
197,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Allen Hurns,5300,26.2,46200,286.86,1
200,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Michael Crabtree,4900,32.8,45800,293.46,1
201,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Danny Woodhead,4800,23.1,45700,283.76,1
203,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,James Starks,4200,24.2,45100,284.86,1
204,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Jeremy Langford,4000,25.2,44900,285.86,1
205,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Karlos Williams,4000,26.0,44900,286.66,1
207,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Richard Rodgers,3000,18.9,43900,279.56,1
208,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Cowboys ,2700,0.0,Owen Daniels,2600,25.2,43500,285.86,1
210,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Jordan Matthews,6400,31.3,47300,291.96,1
212,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Tyler Eifert,5400,28.3,46300,288.96,1
213,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Allen Hurns,5300,26.2,46200,286.86,1
216,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Michael Crabtree,4900,32.8,45800,293.46,1
217,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Danny Woodhead,4800,23.1,45700,283.76,1
219,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,James Starks,4200,24.2,45100,284.86,1
220,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Jeremy Langford,4000,25.2,44900,285.86,1
221,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Karlos Williams,4000,26.0,44900,286.66,1
223,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Richard Rodgers,3000,18.9,43900,279.56,1
224,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Giants ,2700,0.0,Owen Daniels,2600,25.2,43500,285.86,1
226,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Jordan Matthews,6400,31.3,47300,291.96,1
228,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Tyler Eifert,5400,28.3,46300,288.96,1
229,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Allen Hurns,5300,26.2,46200,286.86,1
232,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Michael Crabtree,4900,32.8,45800,293.46,1
233,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Danny Woodhead,4800,23.1,45700,283.76,1
235,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,James Starks,4200,24.2,45100,284.86,1
236,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Jeremy Langford,4000,25.2,44900,285.86,1
237,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Karlos Williams,4000,26.0,44900,286.66,1
239,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Richard Rodgers,3000,18.9,43900,279.56,1
240,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Eagles ,2700,0.0,Owen Daniels,2600,25.2,43500,285.86,1
242,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Jordan Matthews,6400,31.3,47200,291.96,1
244,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Tyler Eifert,5400,28.3,46200,288.96,1
245,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Allen Hurns,5300,26.2,46100,286.86,1
248,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Michael Crabtree,4900,32.8,45700,293.46,1
249,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Danny Woodhead,4800,23.1,45600,283.76,1
251,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,James Starks,4200,24.2,45000,284.86,1
252,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Jeremy Langford,4000,25.2,44800,285.86,1
253,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Karlos Williams,4000,26.0,44800,286.66,1
255,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Richard Rodgers,3000,18.9,43800,279.56,1
256,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Titans ,2600,0.0,Owen Daniels,2600,25.2,43400,285.86,1
258,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Jordan Matthews,6400,31.3,47200,291.96,1
260,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Tyler Eifert,5400,28.3,46200,288.96,1
261,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Allen Hurns,5300,26.2,46100,286.86,1
264,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Michael Crabtree,4900,32.8,45700,293.46,1
265,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Danny Woodhead,4800,23.1,45600,283.76,1
267,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,James Starks,4200,24.2,45000,284.86,1
268,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Jeremy Langford,4000,25.2,44800,285.86,1
269,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Karlos Williams,4000,26.0,44800,286.66,1
271,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Richard Rodgers,3000,18.9,43800,279.56,1
272,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Steelers ,2600,0.0,Owen Daniels,2600,25.2,43400,285.86,1
274,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Jordan Matthews,6400,31.3,47200,291.96,1
276,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Tyler Eifert,5400,28.3,46200,288.96,1
277,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Allen Hurns,5300,26.2,46100,286.86,1
280,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Michael Crabtree,4900,32.8,45700,293.46,1
281,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Danny Woodhead,4800,23.1,45600,283.76,1
283,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,James Starks,4200,24.2,45000,284.86,1
284,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Jeremy Langford,4000,25.2,44800,285.86,1
285,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Karlos Williams,4000,26.0,44800,286.66,1
287,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Richard Rodgers,3000,18.9,43800,279.56,1
288,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Chargers ,2600,0.0,Owen Daniels,2600,25.2,43400,285.86,1
290,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Jordan Matthews,6400,31.3,47100,291.96,1
292,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Tyler Eifert,5400,28.3,46100,288.96,1
293,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Allen Hurns,5300,26.2,46000,286.86,1
296,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Michael Crabtree,4900,32.8,45600,293.46,1
297,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Danny Woodhead,4800,23.1,45500,283.76,1
299,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,James Starks,4200,24.2,44900,284.86,1
300,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Jeremy Langford,4000,25.2,44700,285.86,1
301,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Karlos Williams,4000,26.0,44700,286.66,1
303,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Richard Rodgers,3000,18.9,43700,279.56,1
304,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Redskins ,2500,0.0,Owen Daniels,2600,25.2,43300,285.86,1
306,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Jordan Matthews,6400,31.3,47000,291.96,1
308,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Tyler Eifert,5400,28.3,46000,288.96,1
309,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Allen Hurns,5300,26.2,45900,286.86,1
312,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Michael Crabtree,4900,32.8,45500,293.46,1
313,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Danny Woodhead,4800,23.1,45400,283.76,1
315,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,James Starks,4200,24.2,44800,284.86,1
316,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Jeremy Langford,4000,25.2,44600,285.86,1
317,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Karlos Williams,4000,26.0,44600,286.66,1
319,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Richard Rodgers,3000,18.9,43600,279.56,1
320,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Bears ,2400,0.0,Owen Daniels,2600,25.2,43200,285.86,1
322,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Jordan Matthews,6400,31.3,47000,291.96,1
324,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Tyler Eifert,5400,28.3,46000,288.96,1
325,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Allen Hurns,5300,26.2,45900,286.86,1
328,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Michael Crabtree,4900,32.8,45500,293.46,1
329,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Danny Woodhead,4800,23.1,45400,283.76,1
331,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,James Starks,4200,24.2,44800,284.86,1
332,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Jeremy Langford,4000,25.2,44600,285.86,1
333,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Karlos Williams,4000,26.0,44600,286.66,1
335,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Richard Rodgers,3000,18.9,43600,279.56,1
336,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Buccaneers ,2400,0.0,Owen Daniels,2600,25.2,43200,285.86,1
338,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Jordan Matthews,6400,31.3,46900,291.96,1
340,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Tyler Eifert,5400,28.3,45900,288.96,1
341,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Allen Hurns,5300,26.2,45800,286.86,1
344,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Michael Crabtree,4900,32.8,45400,293.46,1
345,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,Danny Woodhead,4800,23.1,45300,283.76,1
347,Aaron Rodgers,7400,36.96,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Delanie Walker,4200,30.5,Raiders ,2300,0.0,James Starks,4200,24.2,44700,284.86,1
