,player,opp,opp_rank,overall_rank,pos_rank,pass_yards,pass_tds,int,rush_att,rush_yards,rush_tds,rec,rec_yards,rec_tds,fan_pts,fanduel_pts,fanduel_cost,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,2-pt,fl,punt_td,kick_td
396,Michael Hoomanawanui ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3500,0,0.0,$0,0,0.0,$1700,0,0.0,$0,0,0.0,$0,0,,,,,
397,Marlon Moore ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
398,Josh Johnson ,NE,#14,359,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4800,0.0,0,$5000,0.0,0,$75000,0.0,0,$10000,0.0,0,$4500,0.0,0,$3000,0.0,0,$4500,0.0,0,$4600,0.0,0,$20,0.0,,,,
399,Kendall Wright ,JAC,#23,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$5300,0.0,0,$4500,0.0,0,$68800,0.0,0,$8150,0.0,0,$4300,0.0,0,$4000,0.0,0,$5000,0.0,0,$3400,0.0,0,$16,0.0,,,,
400,Michael Vick ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$5000,0,0.0,$0,0,0.0,$4500,0,0.0,$0,0,0.0,$0,0,,,,,
401,Josh McCown ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$13050,0,0.0,$5400,0,0.0,$0,0,0.0,$6500,0,0.0,$0,0,0.0,$0,0,,,,,
402,DeAngelo Williams ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$12550,0,0.0,$5300,0,0.0,$0,0,0.0,$7800,0,0.0,$0,0,0.0,$0,0,,,,,
403,Eli Manning ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$15350,0,0.0,$6650,0,0.0,$0,0,0.0,$7900,0,0.0,$0,0,0.0,$0,0,,,,,
404,Ben Roethlisberger ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$15900,0,0.0,$6500,0,0.0,$0,0,0.0,$8400,0,0.0,$0,0,0.0,$0,0,,,,,
405,Sean Renfree ,IND,#20,359,47.0,0.61,0.0,0.01,0.07,-0.08,0.0,0.01,0.11,0.0,-0.0,0,$5000,0.0,0.02,$5000,0.0,-0.01,$75000,-0.0,0.01,$10000,0.0,0,$4500,0.0,0.02,$3000,0.01,0.03,$4500,0.01,0.01,$4600,0.0,0,$20,0.0,,,,
406,Peyton Manning ,CHI,#25,359,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$7300,0.0,0,$5900,0.0,0,$75500,0.0,0,$10500,0.0,0,$6350,0.0,0,$7100,0.0,0,$0,0.0,0,$5400,0.0,0,$28,0.0,,,,
407,Drew Brees ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$17650,0,0.0,$7500,0,0.0,$0,0,0.0,$8800,0,0.0,$0,0,0.0,$0,0,,,,,
408,Tim Hightower ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2300,0,0.0,$0,0,0.0,$0,0,,,,,
409,Vincent Jackson ,PHI,#5,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$5900,0.0,0,$4700,0.0,0,$75000,0.0,0,$9000,0.0,0,$4300,0.0,0,$4100,0.0,0,$5200,0.0,0,$2500,0.0,0,$20,0.0,,,,
410,Heath Miller ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$7550,0,0.0,$4450,0,0.0,$0,0,0.0,$4300,0,0.0,$0,0,0.0,$0,0,,,,,
411,Matt Spaeth ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$1700,0,0.0,$0,0,0.0,$0,0,,,,,
412,Jacoby Jones ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3500,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
413,Benjamin Watson ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$7500,0,0.0,$4500,0,0.0,$0,0,0.0,$4200,0,0.0,$0,0,0.0,$0,0,,,,,
414,Eddie Royal ,DEN,#1,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4900,0.0,0,$3000,0.0,0,$48800,0.0,0,$6000,0.0,0,$4000,0.0,0,$3200,0.0,0,$2000,0.0,0,$1600,0.0,0,$15,0.0,,,,
415,Dwayne Bowe ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
416,Marques Colston ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$7800,0,0.0,$4000,0,0.0,$0,0,0.0,$3000,0,0.0,$0,0,0.0,$0,0,,,,,
417,Malcom Floyd ,KC,#9,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$0,0.0,0,$3900,0.0,0,$44900,0.0,0,$6900,0.0,0,$4700,0.0,0,$3700,0.0,0,$0,0.0,0,$3200,0.0,0,$19,0.0,,,,
418,Brian Hartline ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3850,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
419,Rashad Jennings ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6950,0,0.0,$4200,0,0.0,$0,0,0.0,$3200,0,0.0,$0,0,0.0,$0,0,,,,,
420,Larry Donnell ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6050,0,0.0,$4000,0,0.0,$0,0,0.0,$2500,0,0.0,$0,0,0.0,$0,0,,,,,
421,Chris Matthews ,SF,#29,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4500,0.0,0,$3000,0.0,0,$30000,0.0,0,$6000,0.0,0,$3500,0.0,0,$3000,0.0,0,$2000,0.0,0,$2500,0.0,0,$10,0.0,,,,
422,Malcolm Johnson ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$1700,0,0.0,$0,0,0.0,$0,0,,,,,
423,Sammie Coates ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3500,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
424,Phillip Dorsett ,ATL,#19,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$5000,0.0,0,$3000,0.0,0,$30000,0.0,0,$6000,0.0,0,$3800,0.0,0,$3000,0.0,0,$0,0.0,0,$2100,0.0,0,$10,0.0,,,,
425,Orleans Darkwa ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3700,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
426,Isaiah Crowell ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$4000,0,0.0,$0,0,0.0,$2400,0,0.0,$0,0,0.0,$0,0,,,,,
427,Martavis Bryant ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$12000,0,0.0,$4800,0,0.0,$0,0,0.0,$6000,0,0.0,$0,0,0.0,$0,0,,,,,
428,Austin Davis ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$10000,0,0.0,$4500,0,0.0,$0,0,0.0,$4500,0,0.0,$0,0,0.0,$0,0,,,,,
429,Taylor Gabriel ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3500,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
430,Duke Johnson ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$8250,0,0.0,$4200,0,0.0,$0,0,0.0,$4900,0,0.0,$0,0,0.0,$0,0,,,,,
431,Brandon Coleman ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3900,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
432,Nikita Whitlock ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,,,,,
433,Jared Abbrederis ,MIN,#16,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4900,0.0,0,$3000,0.0,0,$30000,0.0,0,$6000,0.0,0,$3500,0.0,0,$3000,0.0,0,$2000,0.0,0,$2000,0.0,0,$10,0.0,,,,
434,Jesse James ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$1700,0,0.0,$0,0,0.0,$0,0,,,,,
435,Roosevelt Nix ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$0,0,,,,,
436,Will Tye ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$1700,0,0.0,$0,0,0.0,$0,0,,,,,
437,Geremy Davis ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
438,Willie Snead ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$8300,0,0.0,$4750,0,0.0,$0,0,0.0,$3400,0,0.0,$0,0,0.0,$0,0,,,,,
439,James O'Shaughnessy ,SD,#28,359,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4500,0.0,0,$2500,0.0,0,$30000,0.0,0,$6000,0.0,0,$3500,0.0,0,$3000,0.0,0,$1700,0.0,0,$0,0.0,0,$10,0.0,,,,
440,Marcus Murphy ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$0,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
441,Brandon Weeden ,MIA,#26,359,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$5500,0.0,0,$5000,0.0,0,$75000,0.0,0,$10000,0.0,0,$5000,0.0,0,$0,0.0,0,$4500,0.0,0,$4600,0.0,0,$20,0.0,,,,
442,Andre Williams ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3800,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
443,Andrew Hawkins ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3900,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
444,Will Johnson ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
445,Jeremy Ross ,STL,#2,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4500,0.0,0,$3000,0.0,0,$30000,0.0,0,$6000,0.0,0,$4000,0.0,0,$3000,0.0,0,$2000,0.0,0,$3500,0.0,0,$10,0.0,,,,
446,Christine Michael ,MIA,#26,359,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$5400,0.0,0,$3000,0.0,0,$35000,0.0,0,$6000,0.0,0,$3700,0.0,0,$3000,0.0,0,$2000,0.0,0,$2600,0.0,0,$10,0.0,,,,
447,Travis Benjamin ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$8200,0,0.0,$4200,0,0.0,$0,0,0.0,$4900,0,0.0,$0,0,0.0,$0,0,,,,,
448,Bernard Pierce ,TEN,#12,359,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4500,0.0,0,$3000,0.0,0,$35000,0.0,0,$6000,0.0,0,$3500,0.0,0,$3000,0.0,0,$2000,0.0,0,$1600,0.0,0,$10,0.0,,,,
449,Isaiah Pead ,BYE,359,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
450,Rueben Randle ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$8150,0,0.0,$4350,0,0.0,$0,0,0.0,$5700,0,0.0,$0,0,0.0,$0,0,,,,,
451,T.J. Graham ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
452,Carlos Hyde ,SEA,#3,359,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$6000,0.0,0,$3800,0.0,0,$74700,0.0,0,$9100,0.0,0,$4200,0.0,0,$3500,0.0,0,$4400,0.0,0,$2600,0.0,0,$18,0.0,,,,
453,Markus Wheaton ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3800,0,0.0,$0,0,0.0,$2200,0,0.0,$0,0,0.0,$0,0,,,,,
454,Bishop Sankey ,JAC,#23,359,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4600,0.0,0,$3000,0.0,0,$35000,0.0,0,$6000,0.0,0,$3900,0.0,0,$3000,0.0,0,$2000,0.0,0,$2100,0.0,0,$10,0.0,,,,
455,Johnny Manziel ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$10000,0,0.0,$5000,0,0.0,$0,0,0.0,$4600,0,0.0,$0,0,0.0,$0,0,,,,,
456,Odell Beckham ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$16300,0,0.0,$6350,0,0.0,$0,0,0.0,$8500,0,0.0,$0,0,0.0,$0,0,,,,,
457,Brandin Cooks ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$12650,0,0.0,$5000,0,0.0,$0,0,0.0,$6800,0,0.0,$0,0,0.0,$0,0,,,,,
458,Stedman Bailey ,BAL,#17,359,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4500,0.0,0,$0,0.0,0,$33600,0.0,0,$6000,0.0,0,$3700,0.0,0,$3000,0.0,0,$0,0.0,0,$0,0.0,0,$0,0.0,,,,
459,Josh Hill ,BYE,359,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3500,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
460,Matt Barkley ,CIN,#11,359,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,$4800,0.0,0,$5000,0.0,0,$75000,0.0,0,$10000,0.0,0,$4500,0.0,0,$3000,0.0,0,$4500,0.0,0,$4500,0.0,0,$20,0.0,,,,
461,Myles White ,BYE,359,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$6000,0,0.0,$3000,0,0.0,$0,0,0.0,$2000,0,0.0,$0,0,0.0,$0,0,,,,,
462,Ryan Nassib ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$10000,0,0.0,$4500,0,0.0,$0,0,0.0,$4500,0,0.0,$0,0,0.0,$0,0,,,,,
463,Landry Jones ,BYE,359,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$0,0,0.0,$0,0,0.0,$0,0,0.0,$10000,0,0.0,$5000,0,0.0,$0,0,0.0,$4500,0,0.0,$0,0,0.0,$0,0,,,,,
464,Shaun Hill ,GB,#21,360,48.0,1.8,0.0,0.04,0.05,-0.04,0.0,0.01,0.12,0.0,-0.01,0.03,$5600,0.01,0.04,$5000,0.01,-0.02,$75000,-0.0,0.03,$10000,0.0,0,$5000,0.0,0.04,$3000,0.01,0.07,$4500,0.02,0.04,$4800,0.01,0.03,$20,1.5,,,,
465,Drew Stanton ,CIN,#11,360,48.0,1.85,0.0,0.04,0.04,-0.03,0.0,0.01,0.12,0.0,-0.01,0.03,$5200,0.01,0.04,$5000,0.01,-0.01,$75000,-0.0,0.03,$10000,0.0,0.01,$4500,0.0,0.04,$3000,0.01,0.07,$4500,0.02,0.04,$4600,0.01,0.03,$20,1.5,,,,
